,Leverage,Warning_Leverage,In_Domain
342,0.00039315664066089925,0.0008785875658940674,True
343,0.00024241628781982274,0.0008785875658940674,True
344,0.00017035329806261692,0.0008785875658940674,True
345,0.00040118013161332663,0.0008785875658940674,True
346,0.00018271137473596698,0.0008785875658940674,True
347,0.00016305101279544878,0.0008785875658940674,True
348,0.00016128684462092213,0.0008785875658940674,True
349,0.0002578047987130108,0.0008785875658940674,True
350,0.00016331732434060636,0.0008785875658940674,True
351,0.0003023456193754525,0.0008785875658940674,True
352,0.00014688355978620523,0.0008785875658940674,True
353,0.0004464736572823505,0.0008785875658940674,True
354,0.00013706359656404685,0.0008785875658940674,True
355,0.00035700767250176424,0.0008785875658940674,True
356,0.0002636517755057129,0.0008785875658940674,True
357,0.0002274559744861411,0.0008785875658940674,True
358,0.0002454225905526175,0.0008785875658940674,True
359,0.00012789750608227475,0.0008785875658940674,True
360,0.00017884993516899755,0.0008785875658940674,True
361,0.000611132129906052,0.0008785875658940674,True
362,0.00026121966557719365,0.0008785875658940674,True
363,0.00028223645658618607,0.0008785875658940674,True
364,0.00019022660561416157,0.0008785875658940674,True
365,0.00016874082170947218,0.0008785875658940674,True
366,0.0004288187995677249,0.0008785875658940674,True
367,0.00022973088624201173,0.0008785875658940674,True
368,0.000624688201773589,0.0008785875658940674,True
369,0.0002895023349350731,0.0008785875658940674,True
370,0.0001221268107176948,0.0008785875658940674,True
371,0.00026563248408360504,0.0008785875658940674,True
372,7.190079739625683e-05,0.0008785875658940674,True
373,0.000298007510584812,0.0008785875658940674,True
374,0.00047023738777509017,0.0008785875658940674,True
375,0.0002408167623700377,0.0008785875658940674,True
376,9.070216552882108e-05,0.0008785875658940674,True
377,0.0005549724904717681,0.0008785875658940674,True
378,0.0002868506471806065,0.0008785875658940674,True
379,0.00019427309200213694,0.0008785875658940674,True
380,0.00015441354017620303,0.0008785875658940674,True
381,0.00010731642873832028,0.0008785875658940674,True
382,0.00039669280757662333,0.0008785875658940674,True
383,0.0007211101567023273,0.0008785875658940674,True
384,0.0001583581864908253,0.0008785875658940674,True
385,0.0003028277637098257,0.0008785875658940674,True
